university,province,score,year
华北电力大学(北京),江西,577,2017
东北财经大学,江西,578,2017
深圳大学,江西,578,2017
西安电子科技大学,江西,578,2017
北京科技大学,江西,579,2017
中国传媒大学,江西,579,2017
南京理工大学,江西,579,2017
南京医科大学,江西,579,2017
吉林大学,江西,580,2017
中国农业大学,江西,581,2017
南京航空航天大学,江西,581,2017
北京交通大学,江西,583,2017
华东理工大学,江西,584,2017
西南财经大学,江西,584,2017
山东大学,江西,585,2017
暨南大学,江西,585,2017
首都医科大学,江西,586,2017
大连理工大学,江西,586,2017
南方医科大学,江西,586,2017
电子科技大学(沙河校区),江西,586,2017
重庆大学,江西,587,2017
重庆大学,江西,587,2017
天津医科大学,江西,588,2017
中南财经政法大学,江西,588,2017
湖南大学,江西,589,2017
西北工业大学,江西,590,2017
中南大学,江西,592,2017
四川大学,江西,594,2017
电子科技大学,江西,595,2017
北京邮电大学,江西,597,2017
天津大学,江西,599,2017
上海外国语大学,江西,599,2017
华东师范大学,江西,600,2017
哈尔滨工业大学,江西,600,2017
华南理工大学,江西,600,2017
北京理工大学,江西,601,2017
中国政法大学,江西,602,2017
北京外国语大学,江西,603,2017
中国社会科学院大学,江西,605,2017
华中科技大学,江西,605,2017
北京师范大学,江西,606,2017
东南大学,江西,607,2017
西安交通大学,江西,608,2017
中国人民大学(苏州校区),江西,610,2017
厦门大学,江西,611,2017
武汉大学,江西,613,2017
华中科技大学,江西,614,2017
对外经济贸易大学,江西,617,2017
南开大学,江西,619,2017
中山大学,江西,619,2017
武汉大学,江西,621,2017
中央财经大学,江西,624,2017
浙江大学医学院,江西,626,2017
北京航空航天大学,江西,629,2017
同济大学,江西,630,2017
上海财经大学,江西,635,2017
中国科学技术大学,江西,642,2017
南京大学,江西,643,2017
中国人民大学,江西,645,2017
上海交通大学医学院,江西,645,2017
浙江大学,江西,648,2017
中国科学技术大学,江西,649,2017
北京大学医学部,江西,651,2017
复旦大学医学院,江西,652,2017
上海交通大学,江西,661,2017
复旦大学,江西,664,2017
清华大学,江西,669,2017
北京大学,江西,673,2017
青海师范大学,辽宁,416,2017
三峡大学,辽宁,479,2017
大庆师范学院,辽宁,480,2017
东北农业大学,辽宁,480,2017
辽宁工程技术大学,辽宁,480,2017
辽宁科技大学,辽宁,480,2017
辽宁石油化工大学,辽宁,480,2017
广西师范大学,辽宁,481,2017
中国石油大学(华东),辽宁,484,2017
大连交通大学,辽宁,485,2017
中国医科大学,辽宁,487,2017
中国石油大学(北京)克拉玛依,辽宁,488,2017
渤海大学,辽宁,490,2017
燕山大学,辽宁,490,2017
沈阳化工大学,辽宁,491,2017
沈阳农业大学,辽宁,492,2017
大连海洋大学,辽宁,495,2017
沈阳航空航天大学,辽宁,495,2017
河南大学,辽宁,498,2017
中国医科大学,辽宁,498,2017
大连工业大学,辽宁,499,2017
长江大学,辽宁,501,2017
沈阳建筑大学,辽宁,501,2017
石家庄铁道大学,辽宁,501,2017
新疆大学,辽宁,502,2017
沈阳理工大学,辽宁,504,2017
石河子大学,辽宁,506,2017
沈阳药科大学,辽宁,508,2017
青海大学,辽宁,509,2017
东北石油大学,辽宁,509,2017
长春理工大学,辽宁,510,2017
湖南农业大学,辽宁,510,2017
云南大学,辽宁,510,2017
安徽师范大学,辽宁,511,2017
湖北汽车工业学院,辽宁,512,2017
沈阳航空航天大学,辽宁,512,2017
中央民族大学,辽宁,512,2017
南方医科大学,辽宁,513,2017
山东科技大学,辽宁,513,2017
四川农业大学,辽宁,513,2017
西安石油大学,辽宁,513,2017
西安建筑科技大学,辽宁,514,2017
中国医科大学,辽宁,514,2017
中南林业科技大学,辽宁,514,2017
青海大学,辽宁,516,2017
沈阳工业大学,辽宁,516,2017
西南石油大学,辽宁,516,2017
北京师范大学-香港浸会大学联合国际学院,辽宁,517,2017
海南大学,辽宁,517,2017
电子科技大学(沙河校区),辽宁,518,2017
海南医学院,辽宁,518,2017
华北水利水电大学,辽宁,518,2017
江苏科技大学,辽宁,519,2017
合肥工业大学(宣城校区),辽宁,520,2017
西南民族大学,辽宁,520,2017
湖北工业大学,辽宁,521,2017
华南农业大学,辽宁,521,2017
北京印刷学院,辽宁,522,2017
东北林业大学,辽宁,522,2017
湖南科技大学,辽宁,522,2017
南华大学,辽宁,522,2017
南京信息工程大学,辽宁,522,2017
陕西科技大学,辽宁,522,2017
石家庄铁道大学,辽宁,522,2017
大连大学,辽宁,523,2017
辽宁中医药大学,辽宁,523,2017
宁夏大学,辽宁,523,2017
沈阳工程学院,辽宁,523,2017
中北大学,辽宁,523,2017
东北农业大学,辽宁,524,2017
黑龙江中医药大学,辽宁,525,2017
华北理工大学,辽宁,525,2017
四川师范大学,辽宁,525,2017
吉林大学,辽宁,526,2017
上海政法学院,辽宁,526,2017
内蒙古大学,辽宁,527,2017
武汉工程大学,辽宁,528,2017
东北师范大学,辽宁,529,2017
河南大学,辽宁,529,2017
辽宁大学,辽宁,529,2017
成都理工大学,辽宁,530,2017
辽宁大学,辽宁,530,2017
山东科技大学,辽宁,530,2017
温州肯恩大学,辽宁,530,2017
重庆交通大学,辽宁,531,2017
福州大学,辽宁,531,2017
上海师范大学,辽宁,531,2017
福建师范大学,辽宁,532,2017
南昌航空大学,辽宁,532,2017
山西大学,辽宁,532,2017
天津城建大学,辽宁,532,2017
大连交通大学,辽宁,533,2017
大连民族大学,辽宁,533,2017
黑龙江大学,辽宁,533,2017
济南大学,辽宁,533,2017
江苏科技大学,辽宁,533,2017
三峡大学,辽宁,533,2017
浙江师范大学,辽宁,533,2017
长春理工大学,辽宁,534,2017
湖北大学,辽宁,534,2017
南京林业大学,辽宁,534,2017
西安建筑科技大学,辽宁,534,2017
西安邮电大学,辽宁,534,2017
长沙理工大学,辽宁,535,2017
大连外国语大学,辽宁,535,2017
大连医科大学,辽宁,536,2017
锦州医科大学,辽宁,536,2017
青岛科技大学,辽宁,536,2017
上海海事大学,辽宁,536,2017
中国矿业大学,辽宁,536,2017
华东交通大学,辽宁,537,2017
沈阳师范大学,辽宁,537,2017
西北农林科技大学,辽宁,537,2017
湘潭大学,辽宁,537,2017
长春理工大学,辽宁,538,2017
广西大学,辽宁,538,2017
贵州大学,辽宁,539,2017
山东师范大学,辽宁,539,2017
中国民用航空飞行学院,辽宁,539,2017
合肥工业大学,辽宁,540,2017
吉林大学,辽宁,540,2017
辽宁师范大学,辽宁,540,2017
中国地质大学(北京),辽宁,540,2017
河北大学,辽宁,541,2017
北京建筑大学,辽宁,541,2017
大连理工大学(盘锦校区),辽宁,541,2017
广东医科大学,辽宁,541,2017
河北大学,辽宁,541,2017
江苏大学,辽宁,541,2017
海南大学,辽宁,542,2017
北京化工大学,辽宁,543,2017
广州大学,辽宁,543,2017
湖南师范大学,辽宁,543,2017
吉林财经大学,辽宁,543,2017
南昌大学,辽宁,543,2017
武汉科技大学,辽宁,543,2017
西交利物浦大学,辽宁,543,2017
浙江财经大学,辽宁,543,2017
西南大学,辽宁,544,2017
哈尔滨理工大学,辽宁,544,2017
集美大学,辽宁,544,2017
宁波大学,辽宁,544,2017
西南大学,辽宁,544,2017
中国矿业大学(北京),辽宁,544,2017
广西大学,辽宁,545,2017
华侨大学,辽宁,545,2017
吉林财经大学,辽宁,545,2017
上海师范大学,辽宁,545,2017
四川大学,辽宁,545,2017
云南大学,辽宁,545,2017
中国海洋大学,辽宁,545,2017
北京交通大学(威海校区),辽宁,546,2017
辽宁大学,辽宁,546,2017
扬州大学,辽宁,546,2017
宁波大学,辽宁,547,2017
厦门大学,辽宁,547,2017
北京工商大学,辽宁,548,2017
长安大学,辽宁,548,2017
北方工业大学,辽宁,549,2017
北京信息科技大学,辽宁,549,2017
哈尔滨商业大学,辽宁,549,2017
青岛大学,辽宁,549,2017
西安理工大学,辽宁,549,2017
上海电力学院,辽宁,550,2017
西南交通大学,辽宁,550,2017
东北电力大学,辽宁,551,2017
南京工业大学,辽宁,551,2017
新疆医科大学,辽宁,551,2017
北京体育大学,辽宁,553,2017
华中农业大学,辽宁,553,2017
上海电力学院,辽宁,553,2017
四川外国语大学,辽宁,553,2017
西安电子科技大学,辽宁,553,2017
燕山大学,辽宁,554,2017
湖南中医药大学,辽宁,554,2017
燕山大学,辽宁,554,2017
浙江理工大学,辽宁,554,2017
中国地质大学(武汉),辽宁,554,2017
哈尔滨工程大学,辽宁,555,2017
太原理工大学,辽宁,555,2017
温州医科大学,辽宁,555,2017
郑州大学,辽宁,555,2017
北京建筑大学,辽宁,556,2017
西安邮电大学,辽宁,556,2017
哈尔滨工程大学,辽宁,557,2017
江南大学,辽宁,557,2017
南昌大学,辽宁,557,2017
上海理工大学,辽宁,557,2017
天津理工大学,辽宁,557,2017
中国地质大学(北京),辽宁,557,2017
广州中医药大学,辽宁,558,2017
中国石油大学(北京),辽宁,558,2017
东北财经大学,辽宁,559,2017
南京农业大学,辽宁,559,2017
南京信息工程大学,辽宁,559,2017
安徽大学,辽宁,561,2017
福州大学,辽宁,561,2017
华南师范大学,辽宁,561,2017
吉林大学,辽宁,561,2017
上海海事大学,辽宁,561,2017
西北农林科技大学,辽宁,561,2017
浙江工业大学,辽宁,561,2017
北京中医药大学,辽宁,562,2017
中国民航大学,辽宁,562,2017
重庆邮电大学,辽宁,563,2017
华中师范大学,辽宁,563,2017
宁波诺丁汉大学,辽宁,563,2017
西北政法大学,辽宁,564,2017
电子科技大学(沙河校区),辽宁,565,2017
东北大学秦皇岛分校,辽宁,565,2017
合肥工业大学,辽宁,565,2017
华东理工大学,辽宁,565,2017
西北大学,辽宁,565,2017
大连理工大学,辽宁,566,2017
大连理工大学,辽宁,566,2017
大连理工大学(盘锦校区),辽宁,566,2017
哈尔滨医科大学,辽宁,566,2017
上海政法学院,辽宁,566,2017
安徽财经大学,辽宁,567,2017
西北工业大学,辽宁,567,2017
西安外国语大学,辽宁,568,2017
北京工业大学,辽宁,569,2017
东北财经大学,辽宁,569,2017
东北大学,辽宁,569,2017
陕西师范大学,辽宁,570,2017
上海理工大学,辽宁,570,2017
北京化工大学,辽宁,571,2017
河北工业大学,辽宁,571,2017
山西医科大学,辽宁,571,2017
杭州电子科技大学,辽宁,572,2017
北京交通大学,辽宁,573,2017
上海立信会计金融学院,辽宁,573,2017
首都师范大学,辽宁,573,2017
合肥工业大学,辽宁,574,2017
东北财经大学,辽宁,574,2017
广西医科大学,辽宁,574,2017
哈尔滨工程大学,辽宁,574,2017
江西财经大学,辽宁,574,2017
大连海事大学,辽宁,575,2017
江南大学,辽宁,575,2017
山东大学威海分校,辽宁,575,2017
北京林业大学,辽宁,576,2017
东北财经大学,辽宁,576,2017
南京师范大学,辽宁,577,2017
南京邮电大学,辽宁,577,2017
长安大学,辽宁,578,2017
华中师范大学,辽宁,578,2017
东北师范大学,辽宁,579,2017
河北医科大学,辽宁,579,2017
河海大学,辽宁,579,2017
华北电力大学(保定),辽宁,579,2017
南京航空航天大学,辽宁,579,2017
西南大学,辽宁,579,2017
南京财经大学,辽宁,581,2017
四川大学,辽宁,581,2017
兰州大学,辽宁,582,2017
东华大学,辽宁,583,2017
山东大学威海分校,辽宁,583,2017
深圳大学,辽宁,583,2017
天津财经大学,辽宁,583,2017
中国农业大学,辽宁,583,2017
东北师范大学,辽宁,584,2017
中央民族大学,辽宁,584,2017
大连理工大学,辽宁,585,2017
天津中医药大学,辽宁,585,2017
吉林大学,辽宁,586,2017
中国药科大学,辽宁,586,2017
武汉理工大学,辽宁,587,2017
西南交通大学,辽宁,587,2017
吉林大学,辽宁,589,2017
苏州大学,辽宁,589,2017
首都经济贸易大学,辽宁,590,2017
西安电子科技大学,辽宁,590,2017
西南政法大学,辽宁,592,2017
中国海洋大学,辽宁,592,2017
北京第二外国语学院,辽宁,593,2017
东北大学,辽宁,593,2017
西南政法大学,辽宁,594,2017
北京工业大学,辽宁,595,2017
暨南大学,辽宁,595,2017
北京语言大学,辽宁,596,2017
哈尔滨工业大学(威海),辽宁,597,2017
湖南大学,辽宁,597,2017
南京审计大学,辽宁,597,2017
天津医科大学,辽宁,599,2017
上海对外经贸大学,辽宁,600,2017
北京邮电大学(宏福校区),辽宁,601,2017
南京理工大学,辽宁,601,2017
中央民族大学,辽宁,601,2017
北京科技大学,辽宁,602,2017
上海大学,辽宁,602,2017
大连理工大学,辽宁,605,2017
华东理工大学,辽宁,606,2017
中南财经政法大学,辽宁,606,2017
湖南大学,辽宁,607,2017
南京航空航天大学,辽宁,608,2017
中国传媒大学,辽宁,608,2017
西安电子科技大学,辽宁,609,2017
中国农业大学,辽宁,609,2017
中南大学,辽宁,609,2017
重庆大学,辽宁,613,2017
重庆大学,辽宁,613,2017
华北电力大学(北京),辽宁,613,2017
首都医科大学,辽宁,614,2017
北京交通大学,辽宁,616,2017
北京理工大学,辽宁,618,2017
山东大学,辽宁,620,2017
中国传媒大学,辽宁,621,2017
北京交通大学,辽宁,622,2017
北京邮电大学,辽宁,623,2017
华南理工大学,辽宁,623,2017
四川大学,辽宁,623,2017
西北工业大学,辽宁,624,2017
华东政法大学,辽宁,625,2017
天津大学,辽宁,627,2017
北京邮电大学,辽宁,628,2017
中南财经政法大学,辽宁,628,2017
电子科技大学,辽宁,629,2017
华中科技大学,辽宁,629,2017
上海外国语大学,辽宁,630,2017
北京理工大学,辽宁,631,2017
西南财经大学,辽宁,631,2017
哈尔滨工业大学,辽宁,632,2017
中国政法大学,辽宁,632,2017
中山大学,辽宁,632,2017
华东师范大学,辽宁,634,2017
武汉大学,辽宁,634,2017
东南大学,辽宁,637,2017
厦门大学,辽宁,637,2017
中央财经大学,辽宁,637,2017
华中科技大学,辽宁,639,2017
中国人民大学(苏州校区),辽宁,639,2017
中国社会科学院大学,辽宁,639,2017
北京外国语大学,辽宁,641,2017
武汉大学,辽宁,641,2017
对外经济贸易大学,辽宁,643,2017
西安交通大学,辽宁,643,2017
北京师范大学,辽宁,644,2017
中央财经大学,辽宁,644,2017
武汉大学,辽宁,645,2017
南开大学,辽宁,645,2017
同济大学,辽宁,646,2017
北京航空航天大学,辽宁,653,2017
上海财经大学,辽宁,653,2017
中央财经大学,辽宁,654,2017
南京大学,辽宁,658,2017
复旦大学医学院,辽宁,659,2017
中国科学院大学,辽宁,660,2017
中国人民大学,辽宁,660,2017
浙江大学,辽宁,661,2017
上海交通大学医学院,辽宁,662,2017
北京大学医学部,辽宁,663,2017
中国科学技术大学,辽宁,664,2017
中国科学技术大学,辽宁,668,2017
复旦大学,辽宁,672,2017
上海交通大学,辽宁,678,2017
清华大学,辽宁,681,2017
北京大学,辽宁,682,2017
